id;artist_name;track_name;release_date;genre;danceability;loudness;valence;energy
14185;mack 10;connected for life;2001;pop;0.8938589840788477;0.7348921877804271;0.7835943940643034;0.6966872238652497
14214;spoon;me and the bean;2001;pop;0.6534170908697066;0.7104068917775554;0.9670239076669415;0.6466356106416936
14226;*nsync;pop;2001;pop;0.6978230261020254;0.742840294336333;0.9268342951360262;0.8618575475029849
14229;blu cantrell;hit 'em up style (oops!) (feat. foxy brown);2001;pop;0.6913245965558323;0.7864523241801912;0.6475680131904369;0.7747677404939973
14230;diddy;bad boy for life;2001;pop;0.6577493772338353;0.8167576853062584;0.6042868920032975;0.8298245150399092
14256;jermaine dupri;welcome to atlanta (feat. ludacris);2001;pop;0.7465612476984729;0.7234315309078788;0.6753915910964551;0.7867801276676507
14278;fat joe;what's luv? (feat. ja-rule & ashanti);2001;pop;0.837539261345175;0.7841191703202317;0.9227122835943941;0.7076985787744322
14285;john mayer;your body is a wonderland;2001;pop;0.6339218022311276;0.7539420044611952;0.6836356141797196;0.729721288592797
14298;no doubt;underneath it all;2001;pop;0.7227336726957654;0.7905545727251749;0.8392415498763396;0.7317233531217391
14304;p!nk;get the party started;2001;pop;0.8017978988411135;0.8304489398251416;0.9659934047815333;0.9049019348752433
14325;a*teens;upside down;2001;pop;0.6924076681468645;0.8253724072507242;0.937139323990107;0.9229205156357235
14341;fabolous;young'n;2001;pop;0.9436802772663273;0.7628900340999409;0.9010717230008244;0.7287202563283257
14359;sugar ray;when it's over;2001;pop;0.6642478067800283;0.7662231110427402;0.937139323990107;0.7757687727584685
14391;floetry;floetic;2002;pop;0.7281490306509262;0.7667615311642694;0.6692085737840064;0.6356242557325114
14415;avril lavigne;tomorrow;2002;pop;0.617675728365645;0.7300207676332588;0.6032563891178895;0.7937873535189486
14434;bryan adams;get off my back;2002;pop;0.6512509476876421;0.7490193062072148;0.8990107172300081;0.8188131601307267
14437;field mob;sick of being lonely;2002;pop;0.6826600238275752;0.7897854011229904;0.857790601813685;0.9219194833712523
14500;justin timberlake;(oh no) what you got;2002;pop;0.811545543160403;0.7354306079019561;0.9031327287716405;0.7837770308742373
14521;floetry;butterflies;2002;pop;0.7043214556482185;0.7901956259774888;0.6774525968672711;0.6506397396995782
14530;jason mraz;sleep all day;2002;pop;0.6003465829091303;0.7473014896290029;0.792868920032976;0.8118059342794288
14535;maroon 5;harder to breathe;2002;pop;0.6501678760966101;0.7920672768761376;0.9721764220939819;0.9089060639331277
14544;ashanti;unfoolish;2002;pop;0.6090111556373877;0.7940927620952234;0.7063066776586975;0.7026934174520766
14569;jennifer lopez;jenny from the block;2002;pop;0.8472869056644646;0.7742224957054584;0.9659934047815333;0.7547470952045748
14582;maroon 5;this love;2002;pop;0.7064875988302828;0.7954003538189369;0.7537098103874691;0.8598554829740428
14600;cam?ron;oh boy;2002;pop;0.7454781761074407;0.7700433300002564;0.8227535037098105;0.7717646437005838
14611;avril lavigne;anything but ordinary;2002;pop;0.6393371601862884;0.7718380637386867;0.6300494641384995;0.6716614172534716
14629;2pac;when we ride on our enemies;2002;pop;0.6869923101917037;0.7535574186601031;0.8145094806265458;0.6426314815838092
14633;bow wow;basketball;2002;pop;0.8873605545326546;0.7798118093479988;0.7341302555647155;0.779772901816353
14639;2pac;they don't give a f**** about us;2002;pop;0.8429546193003358;0.7889649514139937;0.8124484748557297;0.7397316112375082
14663;scarface;on my block;2002;pop;0.8353731181631107;0.8359356972540574;0.6413849958779883;0.9189163865778389
14677;the jayhawks;save it for a rainy day;2003;pop;0.6241741579118381;0.8235263954054816;0.703215169002473;0.763756385584815
14699;mark ronson;ooh wee (feat. ghostface killah, nate dogg, trife & saigon);2003;pop;0.720567529513701;0.8177832474425044;0.8000824402308326;0.9619607739500972
14700;ugk;let me see it;2003;pop;0.8093793999783387;0.7021254775273696;0.6836356141797196;0.6376263202614536
14753;50 cent;blood hound;2003;pop;0.806130185205242;0.8514729636181831;0.9000412201154163;0.9059029671397144
14780;girls aloud;jump;2003;pop;0.6458355897324813;0.7595825962105478;0.7949299258037923;0.8268214182464957
14789;50 cent;if i can't;2003;pop;0.8992743420340086;0.849550034612722;0.8392415498763396;0.6316201266746269
14800;john mayer;only heart;2003;pop;0.6523340192786744;0.8470630464323257;0.9536273701566365;0.8398348376846204
14803;lil wyte;my smokin' song;2003;pop;0.8906097693057512;0.7455323949439786;0.8361500412201154;0.6836738044271251
14878;blink-182;i miss you;2003;pop;0.6469186613235136;0.7495320872753377;0.6176834295136026;0.7787718695518818
14891;kelis;milkshake;2003;pop;0.8981912704429763;0.7571981642437761;0.8196619950535862;0.7707636114361128
14900;kelly clarkson;miss independent;2003;pop;0.6425863749593849;0.7526344127374817;0.6094394064303379;0.6236118685588579
14904;coheed and cambria;blood red summer;2003;pop;0.6415033033683527;0.7743250519190831;0.8856141797197032;0.7747677404939973
14910;ludacris;splash waterfalls;2003;pop;0.7032383840571862;0.7573007204574007;0.6795136026380872;0.8438389667425048
14918;blu cantrell;hit 'em up style (oops!);2003;pop;0.689158453373768;0.7778376022357254;0.6661170651277823;0.722714062741499
14968;50 cent;wanksta;2003;pop;0.8104624715693709;0.8239366202599799;0.8866446826051113;0.8688647733542828
14988;lindsay lohan;rumors;2004;pop;0.8992743420340086;0.7688895725969798;0.857790601813685;0.7647574178492861
14995;simply red;sunrise;2004;pop;0.7866348965666631;0.7828628567033304;0.9402308326463313;0.7287202563283257
15000;lil wayne;this is the carter;2004;pop;0.8472869056644646;0.8195010640207163;0.7763808738664468;0.8548503216516872
15016;good charlotte;i just wanna live;2004;pop;0.8028809704321456;0.7953490757121247;0.9392003297609234;0.8308255473043802
15022;ja rule;wonderful;2004;pop;0.6458355897324813;0.7857857087916313;0.7681368507831822;0.7817749663452951
15062;lindsay lohan;drama queen (that girl);2004;pop;0.6599155204158995;0.7819654898341153;0.8753091508656224;0.8248193537175535
15072;crime mob;stilettos (pumps);2004;pop;0.8797790533954296;0.7676076199266723;0.7495877988458366;0.6786686431047695
15081;authority zero;revolution;2004;pop;0.6122603704104842;0.8272184190959669;0.6279884583676834;0.9639628384790394
15113;britney spears;do somethin';2004;pop;0.8483699772554967;0.8305771350921723;0.9670239076669415;0.9359339350738481
15127;raven-symon‚;that's so raven (theme song);2004;pop;0.7281490306509262;0.8136297207907084;0.9721764220939819;0.698689288394192
15154;diddy;all about the benjamins;2004;pop;0.8267085454348533;0.8079378509345434;0.701154163231657;0.7257171595349123
15157;natasha bedingfield;these words;2004;pop;0.7281490306509262;0.7339691818578058;0.9350783182192909;0.6356242557325114
15174;gwen stefani;hollaback girl;2004;pop;0.9274342034008448;0.8573443068481911;0.8845836768342951;0.9189163865778389
15175;natasha bedingfield;unwritten;2004;pop;0.6978230261020254;0.7518396020818912;0.6248969497114591;0.8017956116347176
15180;ciara;goodies;2004;pop;0.8277916170258854;0.752531856523857;0.8742786479802143;0.6476366429061648
15185;jay z;numb / encore;2004;pop;0.67507852269035;0.8052201112734917;0.7990519373454246;0.8037976761636598
15186;gwen stefani;rich girl;2004;pop;0.8592006931658184;0.8446529754121477;0.7588623248145094;0.7477398693532771
15213;jay z;big pimpin' / papercut;2004;pop;0.7617242499729233;0.844524780145117;0.9701154163231657;0.9389370318672614
15217;kelly clarkson;walk away;2004;pop;0.7454781761074407;0.7982206496936133;0.9392003297609234;0.8888854186437053
15247;gwen stefani;what you waiting for?;2004;pop;0.6642478067800283;0.8486013896366945;0.71558120362737;0.9519504513053859
15265;paul westerberg;dyslexic heart;2005;pop;0.6230910863208059;0.7843755608542932;0.84439406430338;0.902899870346301
15287;the pussycat dolls;wait a minute;2005;pop;0.8754467670313009;0.7825808271158629;0.975267930750206;0.8538492893872159
15337;jeezy;my hood;2005;pop;0.831040831798982;0.7244570930441248;0.7588623248145094;0.6796696753692407
15364;fort minor;remember the name (feat. styles of beyond);2005;pop;0.6783277374634463;0.7881188626515908;0.8742786479802143;0.8158100633373133
15377;lil wayne;mo fire;2005;pop;0.8332069749810462;0.7511473476399251;0.6372629843363561;0.6636531591377026
15384;50 cent;get in my car;2005;pop;0.6848261670096395;0.7702740814809117;0.7835943940643034;0.8668627088253406
15416;50 cent;disco inferno;2005;pop;0.93501570453807;0.7920929159295438;0.7073371805441054;0.6596490300798182
15443;weezer;beverly hills;2005;pop;0.6837430954186072;0.8177832474425044;0.7392827699917559;0.8238183214530823
15461;shakira;la tortura (feat. alejandro sanz);2005;pop;0.7346474601971191;0.7766069276722303;0.8124484748557297;0.7837770308742373
15504;mike jones;flossin' (feat. big moe);2005;pop;0.9296003465829092;0.7982719278004256;0.6145919208573783;0.61660464270756
15512;beck;e-pro;2005;pop;0.6068450124553233;0.7560444068404994;0.6609645507007419;0.9489473545119727
15520;gorillaz;el ma¤ana;2005;pop;0.630672587458031;0.6989462349050072;0.6011953833470732;0.7287202563283257
15525;o.a.r.;love and memories;2005;pop;0.6393371601862884;0.7975027561982411;0.6506595218466611;0.7076985787744322
15532;the mountain goats;this year;2005;pop;0.6902415249648003;0.6711278619593364;0.832028029678483;0.7197109659480857
15536;voxtrot;the start of something;2005;pop;0.617675728365645;0.7366869215188575;0.7042456718878812;0.7337254176506813
15550;dave matthews band;american baby;2006;pop;0.6804938806455106;0.8151680639950772;0.8330585325638913;0.8268214182464957
15553;"tito ""el bambino""";flow natural;2006;pop;0.8332069749810462;0.7732482116760249;0.8279060181368508;0.7897832244610642
15555;lil scrappy;money in the bank (feat. young buck);2006;pop;0.8862774829416226;0.7808630105376508;0.766075845012366;0.6936841270718364
15558;dem franchize boyz;i think they like me;2006;pop;0.7790533954294379;0.6798964182242391;0.6753915910964551;0.6256139330878001
15612;the cheetah girls;the party's just begun;2006;pop;0.7465612476984729;0.8002717739661052;0.9309563066776587;0.845841031271447
15638;petey pablo;show me the money;2006;pop;0.8678652658940756;0.8558059636438222;0.8309975267930749;0.7727656759650551
15653;lloyd banks;hands up;2006;pop;0.7996317556590492;0.8541650642258287;0.6547815333882935;0.8808771605279363
15700;billy talent;fallen leaves;2006;pop;0.702155312466154;0.8096300284593492;0.9175597691673537;0.8118059342794288
15740;nelly furtado;maneater;2006;pop;0.7097368136033794;0.7927082532112913;0.726916735366859;0.7777708372874107
15765;justin timberlake;my love (feat. t.i.);2006;pop;0.7693057511101484;0.7634284542214701;0.8072959604286892;0.6806707076337118
15771;fergie;glamorous;2006;pop;0.8104624715693709;0.7484808860856856;0.6650865622423743;0.7487409016177482
15781;youngbloodz;snap yo fingers;2006;pop;0.837539261345175;0.7852729277235084;0.6207749381698268;0.7577501919979882
15806;cherish;do it to it;2006;pop;0.8277916170258854;0.7716842294182498;0.7938994229183842;0.6706603849890006
15849;scissor sisters;i can't decide;2006;pop;0.6794108090544786;0.7876573596902802;0.8526380873866446;0.7787718695518818
15862;huey lewis & the news;back in time;2006;pop;0.7541427488356981;0.7743763300258955;0.8371805441055234;0.8358307086267358
15864;high school musical cast;stick to the status quo;2006;pop;0.688075381782736;0.7327641463477168;0.8217230008244022;0.7197109659480857
15896;david guetta;love is gone;2007;pop;0.7703888227011806;0.7960413301540906;0.7052761747732892;0.8138079988083711
15922;zac efron;what time is it;2007;pop;0.7422289613343442;0.8320129220829167;0.7207337180544104;0.9169143220488967
15942;zac efron;ladies' choice;2007;pop;0.67507852269035;0.7891187857344306;0.7753503709810387;0.943942193189617
15949;pretty ricky;on the hotline;2007;pop;0.6772446658724143;0.7739917442248032;0.6238664468260511;0.8718678701476962
15993;cake;thrills;2007;pop;0.6490848045055778;0.6600261518344742;0.9515663643858203;0.6816717398981829
16009;september;cry for you;2007;pop;0.7736380374742771;0.8276286439504653;0.9649629018961252;0.878875095998994
16012;pinback;good to sea;2007;pop;0.7714718942922129;0.7130477142783888;0.9319868095630667;0.7767698050229395
16020;t-pain;church;2007;pop;0.7931333261128561;0.7772991821141964;0.9670239076669415;0.8198141923951979
16022;tegan and sara;back in your head;2007;pop;0.7476443192895051;0.7230725841601927;0.81760098928277;0.7997935471057754
16026;hannah montana;life's what you make it;2007;pop;0.6187587999566772;0.8308335256262338;0.8330585325638913;0.9369349673383192
16030;mika;relax, take it easy;2007;pop;0.67507852269035;0.7266620516370534;0.7691673536685902;0.658647997815347
16066;kanye west;everything i am;2007;pop;0.6165926567746128;0.7355331641155808;0.7640148392415499;0.6236118685588579
16074;maroon 5;wake up call;2007;pop;0.6252572295028702;0.8439350819167756;0.9690849134377576;0.9499483867764439
16075;britney spears;piece of me;2007;pop;0.766056536337052;0.7846319513883547;0.7815333882934873;0.6386273525259247
16095;dmx;x gon' give it to ya;2007;pop;0.7573919636087945;0.8349870522780298;0.6692085737840064;0.8998967735528877
16122;peter bjorn and john;young folks;2007;pop;0.6924076681468645;0.7605056021331692;0.6661170651277823;0.8158100633373133
16125;kanye west;homecoming;2007;pop;0.6555832340517709;0.7332256493090274;0.9216817807089859;0.7477398693532771
16170;timbaland;give it to me;2007;pop;0.9870031409076141;0.8112196497705304;0.7495877988458366;0.7237150950059701
16214;ashanti;body on me;2008;pop;0.7519766056536337;0.7253288208599338;0.702184666117065;0.6296180621456846
16226;taylor swift;jump then fall;2008;pop;0.6025127260911947;0.7687100992231366;0.8000824402308326;0.6746645140468851
16230;r.e.m.;stand;2008;pop;0.6393371601862884;0.6564366843576135;0.9443528441879636;0.7447367725598638
16253;lady gaga;beautiful, dirty, rich;2008;pop;0.7888010397487275;0.7797348921877804;0.6805441055234954;0.9099070961975989
16270;adele;right as rain;2008;pop;0.8451207624824002;0.7635053713816885;0.9237427864798021;0.6786686431047695
16288;nelly;body on me;2008;pop;0.6415033033683527;0.7327128682409045;0.7835943940643034;0.6436325138482804
16342;lady gaga;the fame;2008;pop;0.8147947579334995;0.8286029279798989;0.9670239076669415;0.6796696753692407
16343;wiz khalifa;say yeah;2008;pop;0.7465612476984729;0.7578135015255236;0.6815746084089035;0.8068007729570732
16350;hot chip;ready for the floor;2008;pop;0.7606411783818912;0.774658359613363;0.9412613355317395;0.7597522565269305
16356;lil wayne;a milli;2008;pop;0.676161594281382;0.6952029331077096;0.7186727122835943;0.6946851593363076
16366;high school musical cast;walk away;2008;pop;0.67507852269035;0.819449785913904;0.6187139323990106;0.7877811599321219
16375;weezer;troublemaker;2008;pop;0.630672587458031;0.7117144835012691;0.8217230008244022;0.7377295467085658
16378;the ting tings;shut up and let me go;2008;pop;0.8559514783927218;0.7989129041355792;0.8897361912613355;0.9279256769580791
16380;will.i.am;i like to move it;2008;pop;0.8451207624824002;0.7789144424787836;0.9546578730420444;0.7917852889900063
16413;jazmine sullivan;bust your windows;2008;pop;0.6729123795082855;0.8056816142348023;0.8680956306677658;0.6646541914021739
16417;shwayze;corona and lime;2008;pop;0.8678652658940756;0.7899392354434274;0.8856141797197032;0.755748127469046
16423;lady gaga;lovegame;2008;pop;0.8992743420340086;0.7695049098787272;0.8516075845012365;0.6496387074351071
16425;katy perry;hot n cold;2008;pop;0.6934907397378968;0.8118606261056841;0.857790601813685;0.8398348376846204
16432;lady gaga;poker face;2008;pop;0.8494530488465288;0.798528318334487;0.832028029678483;0.8158100633373133
16454;natasha bedingfield;pocketful of sunshine;2008;pop;0.7140690999675079;0.8143219752326744;0.6506595218466611;0.8808771605279363
16458;rihanna;disturbia;2008;pop;0.6989060976930577;0.7984514011742686;0.7197032151690024;0.8138079988083711
16480;high school musical cast;a night to remember;2008;pop;0.7974656124769848;0.8291926262082403;0.9711459192085737;0.9049019348752433
16485;the ting tings;that's not my name;2008;pop;0.7508935340626016;0.8333974309668486;0.9639323990107173;0.9018988380818298
16495;john legend;green light (feat. andr‚ 3000);2008;pop;0.6068450124553233;0.7708894187626593;0.7609233305853257;0.8828792250568785
16505;hellogoodbye;here (in your arms);2008;pop;0.6978230261020254;0.7399430813014383;0.7846248969497115;0.6216098040299156
16510;p!nk;funhouse;2008;pop;0.7909671829307918;0.8362690049483372;0.8340890354492992;0.8658616765608694
16513;danity kane;damaged;2008;pop;0.7714718942922129;0.7819654898341153;0.818631492168178;0.6536428364929915
16543;wiz khalifa;this plane;2009;pop;0.6425863749593849;0.7701202471604748;0.7073371805441054;0.8498451603293317
16551;kid cudi;enter galactic (love connection part i);2009;pop;0.7671396079280841;0.7120734302489552;0.7897774113767518;0.7167078691546722
16583;twista;wetter (calling you daddy);2009;pop;0.798548684068017;0.6873830218188344;0.6434460016488046;0.7086996110389032
16591;kid cudi;day 'n' nite;2009;pop;0.7779703238384058;0.7353024126349255;0.9577493816982686;0.6546438687574626
16593;phoenix;lasso;2009;pop;0.6285064442759667;0.7277645309335179;0.9484748557295961;0.6286170298812135
16603;jonas brothers;much better;2009;pop;0.6415033033683527;0.8108350639694382;0.7763808738664468;0.8428379344780338
16607;mario;i choose you;2009;pop;0.6620816635979638;0.7810937620183063;0.7052761747732892;0.6286170298812135
16626;uncle kracker;good to be me (feat. kid rock);2009;pop;0.7963825408859527;0.8491398097582237;0.937139323990107;0.8998967735528877
16689;anarbor;you and i;2009;pop;0.6003465829091303;0.8083737148424479;0.6764220939818631;0.8718678701476962
16693;miike snow;song for no one;2009;pop;0.6999891692840897;0.7464041227597876;0.6084089035449298;0.8188131601307267
16721;lily allen;fuck you;2009;pop;0.772554965883245;0.809604389405943;0.8413025556471557;0.9049019348752433
16750;generationals;when they fight, they fight;2009;pop;0.7508935340626016;0.8616260287670179;0.9711459192085737;0.8988957412884165
16781;jay sean;down;2009;pop;0.6512509476876421;0.7987077917083301;0.7073371805441054;0.6936841270718364
16801;young money;steady mobbin;2009;pop;0.6707462363262212;0.7059456964848857;0.6547815333882935;0.6946851593363076
16825;adam lambert;if i had you;2009;pop;0.6350048738221598;0.8052201112734917;0.792868920032976;0.9089060639331277
16899;demi lovato;can't back down;2010;pop;0.6230910863208059;0.8027331230930953;0.6960016488046167;0.8498451603293317
16906;deerhunter;revival;2010;pop;0.6425863749593849;0.7477373535369074;0.6980626545754327;0.8057997406926022
16918;beta radio;either way;2010;pop;0.6382540885952561;0.727790169986924;0.9175597691673537;0.6216098040299156
16924;lcd soundsystem;i can change;2010;pop;0.630672587458031;0.7458913416916646;0.6918796372629842;0.730722320857268
16948;the downtown fiction;i just wanna run;2010;pop;0.6577493772338353;0.8372945670845832;0.6867271228359438;0.6676572881955872
16954;vampire weekend;white sky;2010;pop;0.7833856817935667;0.7694279927185088;0.9484748557295961;0.6926830948073653
16966;atmosphere;the best day;2010;pop;0.8884436261236869;0.7764787324051995;0.9031327287716405;0.624612900823329
16986;passenger;shape of love;2010;pop;0.6100942272284199;0.6922288029125965;0.9124072547403133;0.7367285144440947
16998;ellie goulding;lights;2010;pop;0.6718293079172535;0.7560187677870932;0.779472382522671;0.7957894180478909
17003;maroon 5;give a little more;2010;pop;0.7487273908805373;0.8039381586031843;0.9412613355317395;0.8248193537175535
17022;enrique iglesias;dirty dancer;2010;pop;0.6480017329145458;0.8232700048714201;0.7495877988458366;0.9369349673383192
17074;sara bareilles;king of anything;2010;pop;0.6653308783710603;0.8072455964925774;0.8103874690849134;0.7627553533203438
17077;katy perry;the one that got away;2010;pop;0.6815769522365428;0.8111170935569059;0.8784006595218465;0.7957894180478909
17088;sugarland;stuck like glue;2010;pop;0.6934907397378968;0.7920672768761376;0.8371805441055234;0.7957894180478909
17091;prince royce;stand by me;2010;pop;0.7313982454240225;0.8607543009512089;0.9165292662819454;0.8218162569241401
17108;taio cruz;dynamite;2010;pop;0.7498104624715695;0.8327564546316949;0.818631492168178;0.8047987084281311
17113;jason derulo;in my head;2010;pop;0.7584750351998268;0.8078096556675127;0.8526380873866446;0.7487409016177482
17129;taio cruz;break your heart;2010;pop;0.6545001624607386;0.7943235135758787;0.6238664468260511;0.8998967735528877
17131;shakira;waka waka (this time for africa) [the official 2010 fifa world cup (tm) song];2010;pop;0.7628073215639554;0.7506089275183959;0.741343775762572;0.8738699346766384
17152;flo rida;who dat girl (feat. akon);2010;pop;0.7119029567854437;0.8129118272953362;0.6197444352844187;0.61660464270756
17182;mac miller;kool aid and frozen pizza;2010;pop;0.7075706704213148;0.7332512883624336;0.6877576257213519;0.7657584501137572
17205;the ready set;love like woe;2010;pop;0.688075381782736;0.8089377740173832;0.8227535037098105;0.7757687727584685
17249;big time rush;if i ruled the world;2011;pop;0.6523340192786744;0.7864010460733789;0.6846661170651276;0.7857790954031797
17272;childish gambino;you see me;2011;pop;0.6609985920069318;0.7428146552829269;0.6826051112943115;0.8047987084281311
17279;flo rida;good feeling;2011;pop;0.6978230261020254;0.8002717739661052;0.6805441055234954;0.8908874831726475
17283;big sean;dance (a$$) remix;2011;pop;0.785551824975631;0.7401738327820937;0.7372217642209398;0.730722320857268
17323;breathe carolina;blackout;2011;pop;0.6501678760966101;0.7960413301540906;0.8011129431162406;0.8198141923951979
17345;will.i.am;hot wings (i wanna party);2011;pop;0.7259828874688617;0.7538138091941645;0.7300082440230832;0.697688256129721
17346;mandisa;good morning;2011;pop;0.798548684068017;0.8131169397225854;0.9670239076669415;0.8838802573213497
17351;selena gomez;shake it up;2011;pop;0.7378966749702156;0.7252775427531215;0.8165704863973618;0.7987925148413042
17391;jessie j;price tag;2011;pop;0.6241741579118381;0.8130913006691792;0.6815746084089035;0.8318265795688513
17394;demi lovato;give your heart a break;2011;pop;0.6295895158669989;0.8347563007973745;0.6455070074196207;0.6956861916007786
17407;mac miller;donald trump;2011;pop;0.6220080147297737;0.7323282824398123;0.8371805441055234;0.9018988380818298
17418;alexandra stan;mr. saxobeat;2011;pop;0.7032383840571862;0.8075019870266389;0.7434047815333882;0.9289267092225502
17422;wiz khalifa;no sleep;2011;pop;0.6404202317773205;0.7487372766197471;0.7681368507831822;0.7117027078323166
17434;nicki minaj;starships;2011;pop;0.7422289613343442;0.8512165730841217;0.7495877988458366;0.7167078691546722
17445;foster the people;pumped up kicks;2011;pop;0.7270659590598939;0.7642489039304668;0.9701154163231657;0.7107016755678455
17447;selena gomez & the scene;love you like a love song;2011;pop;0.8624499079389149;0.8149885906212342;0.9258037922506183;0.6786686431047695
17483;the ready set;killer;2011;pop;0.630672587458031;0.751480655334205;0.9392003297609234;0.8408358699490914
17615;katy perry;part of me;2012;pop;0.6555832340517709;0.7951183242314693;0.7598928276999175;0.9229205156357235
17631;bruno mars;natalie;2012;pop;0.7563088920177624;0.7423275132682101;0.6053173948887056;0.7337254176506813
17635;taylor swift;stay stay stay;2012;pop;0.720567529513701;0.7435838268851114;0.9072547403132729;0.7537460629401037
17674;j boog;smoking bomb bud;2012;pop;0.8256254738438212;0.7364048919313898;0.792868920032976;0.632621158939098
17708;danny brown;grown up;2012;pop;0.6360879454131919;0.7490449452606209;0.7001236603462488;0.7647574178492861
17714;wiz khalifa;remember you (feat. the weeknd);2012;pop;0.7194844579226687;0.8071943183857652;0.7763808738664468;0.7757687727584685
17954;kevin gates;satellites (feat. wiz khalifa);2013;pop;0.6577493772338353;0.8237058687793246;0.648598516075845;0.9008978058173588
17959;tyga;molly;2013;pop;0.831040831798982;0.7424557085352408;0.7310387469084912;0.7827759986097663
17964;foxygen;san francisco;2013;pop;0.6079280840463556;0.7103043355639309;0.8814921681780709;0.6506397396995782
17982;tryhardninja;take back the night;2013;pop;0.7108198851944114;0.6855626490269979;0.6434460016488046;0.665655223666645
17987;kyle;sex & super smash bros.;2013;pop;0.7465612476984729;0.789195702894649;0.7609233305853257;0.7847780631387086
18014;falling in reverse;game over;2013;pop;0.6934907397378968;0.8366792298028356;0.7825638911788952;0.7217130304770278
18045;tegan and sara;everything is awesome!!! (feat. the lonely island);2013;pop;0.689158453373768;0.822039330307925;0.7361912613355316;0.960959741685626
18047;steve aoki;boneless;2013;pop;0.7378966749702156;0.8320385611363228;0.6382934872217642;0.9629618062145684
18048;major lazer;watch out for this (bumaye);2013;pop;0.8202101158886603;0.8087070225367279;0.8825226710634789;0.7597522565269305
18055;the 1975;heart out;2013;pop;0.7097368136033794;0.7882470579186216;0.8784006595218465;0.8158100633373133
18060;zhan‚;hey mr. d.j.;2013;pop;0.87003140907614;0.7363023357177653;0.8928276999175597;0.6456345783772226
18066;lady gaga;applause;2013;pop;0.6577493772338353;0.8042971053508704;0.7361912613355316;0.7807739340808241
18070;kacey musgraves;follow your arrow;2013;pop;0.617675728365645;0.7620952234443503;0.6084089035449298;0.6496387074351071
18113;jason derulo;trumpets;2013;pop;0.6209249431387416;0.7895546496423351;0.6331409727947238;0.6916820625428941
18118;a$ap rocky;f**kin' problems (feat. drake, 2 chainz & kendrick lamar);2013;pop;0.8559514783927218;0.7380714304027894;0.6558120362737015;0.6936841270718364
18136;zendaya;replay;2013;pop;0.6783277374634463;0.7428915724431453;0.6125309150865622;0.7237150950059701
18183;rittz;switch lanes;2013;pop;0.7097368136033794;0.7449426967156372;0.7475267930750206;0.6045922555339065
18189;katy perry;this is how we do;2013;pop;0.6804938806455106;0.7596595133707663;0.8000824402308326;0.6366252879969825
18218;twenty one pilots;screen;2013;pop;0.7108198851944114;0.768094761941389;0.8413025556471557;0.7147058046257301
18233;bts;we are bulletproof pt.2;2013;pop;0.7498104624715695;0.7831961643976104;0.870156636438582;0.9529514835698571
18272;flo rida;gdfr (feat. sage the gemini & lookas);2014;pop;0.6447525181414493;0.8107325077558136;0.6867271228359438;0.8278224505109669
18287;andy grammer;back home;2014;pop;0.6057619408642911;0.7268158859574904;0.6455070074196207;0.8278224505109669
18299;shakira;can't remember to forget you (feat. rihanna);2014;pop;0.6848261670096395;0.8230392533907648;0.8248145094806266;0.8108049020149578
18312;bryce vine;guilty pleasure;2014;pop;0.6274233726849344;0.7665820577904263;0.8351195383347074;0.844839999006976
18382;revolver cannabis;el de los lentes carrera (bonus track);2014;pop;0.7108198851944114;0.6895367023049508;0.9742374278647981;0.7197109659480857
18417;azealia banks;212;2014;pop;0.8191270442976281;0.7665051406302079;0.6166529266281945;0.7697625791716417
18463;pitbull;time of our lives;2014;pop;0.7129860283764757;0.7655821347075865;0.7207337180544104;0.8027966438991888
18472;sam hunt;house party;2014;pop;0.7422289613343442;0.7795810578673434;0.8608821104699094;0.8618575475029849
18511;sam smith;money on my mind;2014;pop;0.6783277374634463;0.7804527856831525;0.741343775762572;0.8418369022135626
18531;meghan trainor;all about that bass;2014;pop;0.811545543160403;0.8187318924185318;0.9670239076669415;0.8798761282634652
18648;drake;10 bands;2015;pop;0.837539261345175;0.8170653539471322;0.8722176422093981;0.756749159733517
18670;melanie martinez;teddy bear;2015;pop;0.6328387306400952;0.7730687383021818;0.6558120362737015;0.6566459332864047
18671;one direction;drag me down;2015;pop;0.7162352431495722;0.7712483655103453;0.6001648804616652;0.7117027078323166
18726;rich homie quan;flex (ooh, ooh, ooh);2015;pop;0.7216506011047331;0.7210727379945132;0.8876751854905194;0.6206087717654445
18730;twice;ooh-ahh?? like ooh-ahh;2015;pop;0.7129860283764757;0.8843165910314591;0.6908491343775762;0.8768730314700517
18803;twenty one pilots;lane boy;2015;pop;0.6003465829091303;0.7910417147398917;0.9165292662819454;0.8118059342794288
18817;fall out boy;uma thurman;2015;pop;0.6079280840463556;0.8473450760197933;0.7372217642209398;0.9569556126277415
18827;rae sremmurd;this could be us;2015;pop;0.7108198851944114;0.7844781170679178;0.7186727122835943;0.6926830948073653
18841;shawn mendes;stitches;2015;pop;0.7411458897433121;0.7429172114965514;0.7629843363561418;0.7547470952045748
18851;willow;wait a minute!;2015;pop;0.7530596772446659;0.7724277619670281;0.6331409727947238;0.7076985787744322
18856;maroon 5;maps;2015;pop;0.7368136033791834;0.7726328743942773;0.8814921681780709;0.7137047723612588
18907;fifth harmony;bo$$;2015;pop;0.8137116863424673;0.7802733123093095;0.7341302555647155;0.8728689024121673
18936;one direction;history;2015;pop;0.6425863749593849;0.8008614721944465;0.8021434460016489;0.6996903206586632
