id;artist_name;track_name;release_date;genre;loudness;valence;energy;topic;age
61562;the dear hunter;writing on a wall;2009;jazz;0.6824346845114477;0.06296372629843362;0.4003816735817975;sadness;0.15714285714285714
61608;katie melua;no fear of heights;2010;jazz;0.564187370202292;0.3260511129431163;0.2922701890189162;sadness;0.14285714285714285
61673;kenny g;fall again;2010;jazz;0.6877419685665205;0.3456306677658697;0.49247664191314083;sadness;0.14285714285714285
61883;jo stafford;red river valley;2011;jazz;0.5223700740968643;0.0690436933223413;0.12109367179435432;sadness;0.12857142857142856
61889;big bad voodoo daddy;it only took a kiss;2012;jazz;0.5579827192780042;0.19208573784006594;0.2191948337125243;sadness;0.11428571428571428
62029;peter appleyard;smile;2012;jazz;0.47898879573366143;0.1251030502885408;0.22920515635723554;sadness;0.11428571428571428
62064;eva cassidy;you take my breath away;2012;jazz;0.6427967079455426;0.3476916735366859;0.13510812349695006;sadness;0.11428571428571428
62140;snarky puppy;too hot to last;2013;jazz;0.5673666128246545;0.10758450123660346;0.2502268339111291;sadness;0.1
62171;jan lundgren trio;almas vaggvisa;2013;jazz;0.25359587724021226;0.179719703215169;0.035405309955626234;sadness;0.1
62174;christian mcbride;i have dreamed;2013;jazz;0.36999717970412527;0.13231657048639736;0.08615764576431215;sadness;0.1
62214;bonobo;pieces;2013;jazz;0.6082609030074608;0.09212695795548227;0.43842089963170006;sadness;0.1
62215;joomanji;impediment (feat. lindsay olsen);2013;jazz;0.5981847550188446;0.42497938994229184;0.31329186657280983;sadness;0.1
62268;kandace springs;forbidden fruit;2014;jazz;0.6035945952875419;0.07058944765045341;0.1821566399270928;sadness;0.08571428571428572
62299;diana krall;california dreamin';2014;jazz;0.5822372638002205;0.179719703215169;0.2031783174809864;sadness;0.08571428571428572
62302;leslie odom jr.;love look away;2014;jazz;0.6419762582365458;0.40127782357790603;0.4033847703752108;sadness;0.08571428571428572
62308;mndsgn;exchanging;2014;jazz;0.4421454759890264;0.04668178070898598;0.16914322048896818;sadness;0.08571428571428572
62349;diana krall;alone again (naturally);2014;jazz;0.611055559828731;0.22197032151690024;0.208183478803342;sadness;0.08571428571428572
62352;dean martin;from the bottom of my heart;2014;jazz;0.6042612106761018;0.3250206100577081;0.24422064032430238;sadness;0.08571428571428572
62385;thievery corporation;no more disguise (feat. lou lou ghelichkhani);2014;jazz;0.6401046073378971;0.4023083264633141;0.4814652870039584;sadness;0.08571428571428572
62395;kalabrese;kafi lied (feat. sarah palin);2014;jazz;0.5762120862497756;0.3105935696619951;0.45944257718559367;sadness;0.08571428571428572
62534;hiatus kaiyote;fingerprints;2015;jazz;0.6267466605132939;0.3105935696619951;0.23721341447300454;sadness;0.07142857142857142
62557;moonchild;all the joy;2015;jazz;0.5660590211009409;0.22093981863149217;0.21218760786122648;sadness;0.07142857142857142
62600;bonobo;break apart;2016;jazz;0.5252929261851651;0.06306677658697443;0.45844154492112255;sadness;0.05714285714285714
62642;melody gardot;he's a tramp;2016;jazz;0.646847678383714;0.40127782357790603;0.33231147959776114;sadness;0.05714285714285714
62671;the dear hunter;regress;2016;jazz;0.5675460861984976;0.07223825226710634;0.24422064032430238;sadness;0.05714285714285714
62775;tricky;the only way;2017;jazz;0.6955618798553957;0.07873042044517724;0.4214033511356911;sadness;0.04285714285714286
62802;boney james;if i can?t hold you;2017;jazz;0.6733071814988589;0.15189612530915086;0.4644477385079493;sadness;0.04285714285714286
62806;moonchild;doors closing;2017;jazz;0.5702638258595492;0.43425391591096457;0.31028876977939646;sadness;0.04285714285714286
62833;moonchild;hideaway;2017;jazz;0.6501551162731072;0.46413849958779885;0.2552319952334847;sadness;0.04285714285714286
62869;jos‚ james;they can?t take that away from me;2017;jazz;0.6606414891162218;0.26731244847485575;0.2672443824071382;sadness;0.04285714285714286
62883;nai palm;crossfire / so into you;2017;jazz;0.6973309745404199;0.36417971970321517;0.36734760885425055;sadness;0.04285714285714286
62896;magnus lindgren;theme for laura;2017;jazz;0.5661102992077531;0.1529266281945589;0.21519070465463982;sadness;0.04285714285714286
62898;anita baker;whatever it takes;2017;jazz;0.6145424710919672;0.3950948062654576;0.4163981898133355;sadness;0.04285714285714286
62942;gregory porter;smile;2017;jazz;0.529754121477835;0.05245259686727122;0.21218760786122648;sadness;0.04285714285714286
63004;renee olstead;i fall to pieces;2018;jazz;0.5653667666589749;0.322959604286892;0.06243318109634654;sadness;0.02857142857142857
63059;john surman;autumn nocturne;2018;jazz;0.4286080557905801;0.048227535037098104;0.10407612329834526;sadness;0.02857142857142857
63069;ajmw;cushty;2018;jazz;0.6130554059944107;0.26422093981863154;0.2352113499440623;sadness;0.02857142857142857
